,CST,PV
8148,0.952655975,
8149,0.953944885,
8150,0.795653821,
8151,0.0,
8152,0.0,
8153,0.0,
8154,0.0,
8155,0.0,
8156,0.0,
8157,0.0,
8158,0.0,
8159,0.0,
8160,0.0,
8161,0.0,
8162,0.0,
8163,0.0,
8164,0.0,
8165,0.0,
8166,0.028946894,
8167,0.584418701,
8168,0.868754378,
8169,0.944211573,
8170,0.952900854,
8171,0.814061933,
8172,0.739108979,
8173,0.592585309,
8174,0.628610281,
8175,0.0,
8176,0.0,
8177,0.0,
8178,0.0,
8179,0.0,
8180,0.0,
8181,0.0,
8182,0.0,
8183,0.0,
8184,0.0,
8185,0.0,
8186,0.0,
8187,0.0,
8188,0.0,
8189,0.0,
8190,0.0,
8191,0.0,
8192,0.0,
8193,0.0,
8194,0.0,
8195,0.137536846,
8196,0.0,
8197,0.0,
8198,0.548372665,
8199,0.688353042,
8200,0.0,
8201,0.0,
8202,0.0,
8203,0.0,
8204,0.0,
8205,0.0,
8206,0.0,
8207,0.0,
8208,0.0,
8209,0.0,
8210,0.0,
8211,0.0,
8212,0.0,
8213,0.0,
8214,0.0,
8215,0.0,
8216,0.0,
8217,0.0,
8218,0.100900597,
8219,0.0,
8220,0.0,
8221,0.0,
8222,0.0,
8223,0.0,
8224,0.0,
8225,0.0,
8226,0.0,
8227,0.0,
8228,0.0,
8229,0.0,
8230,0.0,
8231,0.0,
8232,0.0,
8233,0.0,
8234,0.0,
8235,0.0,
8236,0.0,
8237,0.0,
8238,0.0,
8239,0.0,
8240,0.0,
8241,0.626053526,
8242,0.0,
8243,0.0,
8244,0.0,
8245,0.0,
8246,0.0,
8247,0.0,
8248,0.0,
8249,0.0,
8250,0.0,
8251,0.0,
8252,0.0,
8253,0.0,
8254,0.0,
8255,0.0,
8256,0.0,
8257,0.0,
8258,0.0,
8259,0.0,
8260,0.0,
8261,0.0,
8262,0.0,
8263,0.0,
8264,0.0,
8265,0.0,
8266,0.0,
8267,0.0,
8268,0.0,
8269,0.0,
8270,0.0,
8271,0.0,
8272,0.0,
8273,0.0,
8274,0.0,
8275,0.0,
8276,0.0,
8277,0.0,
8278,0.0,
8279,0.0,
8280,0.0,
8281,0.0,
8282,0.0,
8283,0.0,
8284,0.0,
8285,0.0,
8286,0.20962497,
8287,0.720037323,
8288,0.8692889,
8289,0.73228921,
8290,0.729931255,
8291,0.56395281,
8292,0.0,
8293,0.171893739,
8294,0.575416079,
8295,0.721331499,
8296,0.441435255,
8297,0.267857639,
8298,0.0,
8299,0.0,
8300,0.0,
8301,0.0,
8302,0.0,
8303,0.0,
8304,0.0,
8305,0.0,
8306,0.0,
8307,0.0,
8308,0.0,
8309,0.0,
8310,0.187259285,
8311,0.694740981,
8312,0.736708894,
8313,0.825521252,
8314,0.790589023,
8315,0.829141786,
8316,0.534763406,
8317,0.767625622,
8318,0.789440985,
8319,0.731670427,
8320,0.50980542,
8321,0.0,
8322,0.0,
8323,0.0,
8324,0.0,
8325,0.0,
8326,0.0,
8327,0.0,
8328,0.0,
8329,0.0,
8330,0.0,
8331,0.0,
8332,0.0,
8333,0.0,
8334,0.208283397,
8335,0.71575851,
8336,0.864212253,
8337,0.939403504,
8338,0.955599798,
8339,0.955557668,
8340,0.955834145,
8341,0.944831671,
8342,0.46746492,
8343,0.0,
8344,0.0,
8345,0.0,
8346,0.0,
8347,0.0,
8348,0.0,
8349,0.0,
8350,0.0,
8351,0.0,
8352,0.0,
8353,0.0,
8354,0.0,
8355,0.0,
8356,0.0,
8357,0.0,
8358,0.210852002,
8359,0.723759231,
8360,0.874112768,
8361,0.950498136,
8362,0.954624229,
8363,0.954813813,
8364,0.955017879,
8365,0.825481755,
8366,0.55270019,
8367,0.0,
8368,0.0,
8369,0.0,
8370,0.0,
8371,0.0,
8372,0.0,
8373,0.0,
8374,0.0,
8375,0.0,
8376,0.0,
8377,0.0,
8378,0.0,
8379,0.0,
8380,0.0,
8381,0.0,
8382,0.0,
8383,0.327395017,
8384,0.657445531,
8385,0.945271402,
8386,0.954112088,
8387,0.954276657,
8388,0.95445176,
8389,0.954554451,
8390,0.943336062,
8391,0.309441118,
8392,0.0,
8393,0.0,
8394,0.0,
8395,0.0,
8396,0.0,
8397,0.0,
8398,0.0,
8399,0.0,
8400,0.0,
8401,0.0,
8402,0.0,
8403,0.0,
8404,0.0,
8405,0.0,
8406,0.207390771,
8407,0.721875237,
8408,0.874139099,
8409,0.951180113,
8410,0.95259278,
8411,0.953709221,
8412,0.953921187,
8413,0.954097605,
8414,0.422372815,
8415,0.0,
8416,0.0,
8417,0.0,
8418,0.0,
8419,0.0,
8420,0.0,
8421,0.0,
8422,0.0,
8423,0.0,
8424,0.0,
8425,0.0,
8426,0.0,
8427,0.0,
8428,0.0,
8429,0.0,
8430,0.192196377,
8431,0.703773884,
8432,0.856852695,
8433,0.937271996,
8434,0.952815278,
8435,0.952623061,
8436,0.953713171,
8437,0.954242427,
8438,0.487479232,
8439,0.0,
8440,0.0,
8441,0.0,
8442,0.0,
8443,0.0,
8444,0.0,
8445,0.0,
8446,0.0,
8447,0.0,
8448,0.0,
8449,0.0,
8450,0.0,
8451,0.0,
8452,0.0,
8453,0.0,
8454,0.213225755,
8455,0.732050913,
8456,0.88344058,
8457,0.952971949,
8458,0.952594096,
8459,0.952587514,
8460,0.952666507,
8461,0.74216471,
8462,0.0,
8463,0.0,
8464,0.030265426,
8465,0.425402214,
8466,0.0,
8467,0.0,
8468,0.0,
8469,0.0,
8470,0.0,
8471,0.0,
8472,0.0,
8473,0.0,
8474,0.0,
8475,0.0,
8476,0.0,
8477,0.0,
8478,0.197891806,
8479,0.715205555,
8480,0.868741212,
8481,0.945433338,
8482,0.952578298,
8483,0.952841609,
8484,0.811409069,
8485,0.816161842,
8486,0.841979541,
8487,0.0,
8488,0.0,
8489,0.0,
8490,0.0,
8491,0.0,
8492,0.0,
8493,0.0,
8494,0.0,
8495,0.0,
8496,0.0,
8497,0.0,
8498,0.0,
8499,0.0,
8500,0.0,
8501,0.0,
8502,0.200556519,
8503,0.71002885,
8504,0.878727303,
8505,0.954166066,
8506,0.954133153,
8507,0.954295089,
8508,0.954501789,
8509,0.954721654,
8510,0.472615294,
8511,0.0,
8512,0.0,
8513,0.0,
8514,0.0,
8515,0.0,
8516,0.0,
8517,0.0,
8518,0.0,
8519,0.0,
8520,0.0,
8521,0.0,
8522,0.0,
8523,0.0,
8524,0.0,
8525,0.0,
8526,0.218863256,
8527,0.769833489,
8528,0.948246822,
8529,0.954709805,
8530,0.954879641,
8531,0.95505606,
8532,0.955277241,
8533,0.955514222,
8534,0.291063287,
8535,0.0,
8536,0.0,
8537,0.0,
8538,0.0,
8539,0.0,
8540,0.0,
8541,0.0,
8542,0.0,
8543,0.0,
8544,0.0,
8545,0.0,
8546,0.0,
8547,0.0,
8548,0.0,
8549,0.0,
8550,0.243197194,
8551,0.781328355,
8552,0.935326124,
8553,0.954916504,
8554,0.955100823,
8555,0.955304889,
8556,0.955539236,
8557,0.955765684,
8558,0.268069605,
8559,0.0,
8560,0.0,
8561,0.0,
8562,0.0,
8563,0.0,
8564,0.0,
8565,0.0,
8566,0.0,
8567,0.0,
8568,0.0,
8569,0.0,
8570,0.0,
8571,0.0,
8572,0.0,
8573,0.0,
8574,0.208467715,
8575,0.735568755,
8576,0.890888348,
8577,0.954682157,
8578,0.95484936,
8579,0.955033678,
8580,0.95525486,
8581,0.955458926,
8582,0.393519133,
8583,0.0,
8584,0.0,
8585,0.0,
8586,0.0,
8587,0.0,
8588,0.0,
8589,0.0,
8590,0.0,
8591,0.0,
8592,0.0,
8593,0.0,
8594,0.0,
8595,0.0,
8596,0.0,
8597,0.0,
8598,0.190933798,
8599,0.715302981,
8600,0.850381813,
8601,0.864283347,
8602,0.753722771,
8603,0.684538974,
8604,0.338434354,
8605,0.371715619,
8606,0.523799113,
8607,0.488448219,
8608,0.472761432,
8609,0.428367102,
8610,0.0,
8611,0.0,
8612,0.0,
8613,0.0,
8614,0.0,
8615,0.0,
8616,0.0,
8617,0.0,
8618,0.0,
8619,0.0,
8620,0.0,
8621,0.0,
8622,0.182237934,
8623,0.705422214,
8624,0.864636185,
8625,0.942760726,
8626,0.900307002,
8627,0.813849967,
8628,0.820663154,
8629,0.838520944,
8630,0.541805674,
8631,0.562437452,
8632,0.0,
8633,0.137241937,
8634,0.0,
8635,0.0,
8636,0.0,
8637,0.0,
8638,0.0,
8639,0.0,
8640,0.0,
8641,0.0,
8642,0.0,
8643,0.0,
8644,0.0,
8645,0.0,
8646,0.173158951,
8647,0.696133899,
8648,0.857075193,
8649,0.938263365,
8650,0.952529585,
8651,0.930762935,
8652,0.908252429,
8653,0.953827711,
8654,0.579529005,
8655,0.0,
8656,0.0,
8657,0.0,
8658,0.0,
8659,0.0,
8660,0.0,
8661,0.0,
8662,0.0,
8663,0.0,
8664,0.0,
8665,0.0,
8666,0.0,
8667,0.0,
8668,0.0,
8669,0.0,
8670,0.187788542,
8671,0.713382123,
8672,0.853113671,
8673,0.951892371,
8674,0.953631544,
8675,0.953804013,
8676,0.954019929,
8677,0.954227945,
8678,0.472491538,
8679,0.0,
8680,0.0,
8681,0.0,
8682,0.0,
8683,0.0,
8684,0.0,
8685,0.0,
8686,0.0,
8687,0.0,
8688,0.0,
8689,0.0,
8690,0.0,
8691,0.0,
8692,0.0,
8693,0.0,
8694,0.183751975,
8695,0.718701016,
8696,0.880478325,
8697,0.953094388,
8698,0.952590147,
8699,0.952644126,
8700,0.953771099,
8701,0.95396595,
8702,0.442276536,
8703,0.0,
8704,0.0,
8705,0.0,
8706,0.0,
8707,0.0,
8708,0.0,
8709,0.0,
8710,0.0,
8711,0.0,
8712,0.0,
8713,0.0,
8714,0.0,
8715,0.0,
8716,0.0,
8717,0.0,
8718,0.16857733,
8719,0.698302269,
8720,0.86195699,
8721,0.943207039,
8722,0.952584881,
8723,0.952649392,
8724,0.952700738,
8725,0.952617794,
8726,0.504349604,
8727,0.0,
8728,0.0,
8729,0.0,
8730,0.0,
8731,0.0,
8732,0.0,
8733,0.0,
8734,0.0,
8735,0.0,
8736,0.0,
8737,0.0,
8738,0.0,
8739,0.0,
8740,0.0,
8741,0.0,
8742,0.126574922,
8743,0.693196658,
8744,0.85804023,
8745,0.94133621,
8746,0.951452641,
8747,0.952642809,
8748,0.95263491,
8749,0.850974264,
8750,0.0,
8751,0.0,
8752,0.0,
8753,0.0,
8754,0.0,
8755,0.0,
8756,0.0,
8757,0.0,
8758,0.0,
8759,0.0,
